date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:13:15	107009/107009	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Nov%202022%2015:42:56%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_25.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_25.png	(from https://html.themewin.com/edurock-preview/edurock/home-3.html)
08:13:16	228/228	---M--	200	added ('OK')	image/webp	date:Mon,%2024%20Jul%202023%2016:11:50%20GMT	https://html.themewin.com/edurock-preview/edurock/img/icon/flag2.webp	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/icon/flag2.webp	(from https://html.themewin.com/edurock-preview/edurock/home-4.html)
08:13:16	252/252	---M--	200	added ('OK')	image/webp	date:Mon,%2024%20Jul%202023%2016:23:28%20GMT	https://html.themewin.com/edurock-preview/edurock/img/icon/flag3.webp	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/icon/flag3.webp	(from https://html.themewin.com/edurock-preview/edurock/home-4.html)
08:13:17	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2001:13:16%20GMT	https://html.themewin.com/edurock-preview/edurock/img/logo/logo__4.webp	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/logo/logo__4.webp	(from https://html.themewin.com/edurock-preview/edurock/home-4.html)
08:13:17	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2001:13:17%20GMT	https://html.themewin.com/edurock-preview/edurock/img/logo/logo__5.webp	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/logo/logo__5.webp	(from https://html.themewin.com/edurock-preview/edurock/home-4.html)
08:13:18	41124/41124	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jun%202023%2019:58:44%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__video.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__video.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-5.html)
08:13:18	68611/68611	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Oct%202022%2005:30:30%20GMT	https://html.themewin.com/edurock-preview/edurock/img/grid/grid_7.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/grid/grid_7.png	(from https://html.themewin.com/edurock-preview/edurock/home-5.html)
08:13:18	62443/62443	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Oct%202022%2005:30:52%20GMT	https://html.themewin.com/edurock-preview/edurock/img/grid/grid_8.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/grid/grid_8.png	(from https://html.themewin.com/edurock-preview/edurock/home-5.html)
08:13:19	57575/57575	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Oct%202022%2005:31:08%20GMT	https://html.themewin.com/edurock-preview/edurock/img/grid/grid_9.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/grid/grid_9.png	(from https://html.themewin.com/edurock-preview/edurock/home-5.html)
08:13:19	130541/130541	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2010:54:14%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/university_2.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/university_2.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:20	185922/185922	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2010:42:02%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/university_1.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/university_1.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:20	160648/160648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2014:56:46%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/overview.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/overview.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:21	270831/270831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2010:52:18%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/university_3.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/university_3.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:21	221850/221850	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jul%202023%2014:35:00%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/about_17.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/about_17.png	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:21	52982/52982	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2017:57:42%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/vision.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/vision.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:21	59489/59489	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2017:58:40%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/mission.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/mission.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:21	10610/10610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2001:07:54%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/award-1.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/award-1.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:21	8238/8238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2001:08:32%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/award-2.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/award-2.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:22	8309/8309	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2001:09:06%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/award-3.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/award-3.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
